com.ibm.websphere.samples.pbw.war.AdminServlet com.ibm.websphere.samples.pbw.war.AdminServlet.getBackOrders 1
HttpServlet com.ibm.websphere.samples.pbw.war.AdminServlet 3
com.ibm.websphere.samples.pbw.war.BackOrderItem com.ibm.websphere.samples.pbw.war.BackOrderItem.getBackOrderID 1
com.ibm.websphere.samples.pbw.war.AdminServlet.getBackOrders com.ibm.websphere.samples.pbw.war.BackOrderItem.getBackOrderID 1
java::io::Serializable com.ibm.websphere.samples.pbw.war.BackOrderItem 2
Serializable com.ibm.websphere.samples.pbw.war.BackOrderItem 1
com.ibm.websphere.samples.pbw.war.AdminServlet com.ibm.websphere.samples.pbw.war.BackOrderItem 1
com.ibm.websphere.samples.pbw.war.AdminServlet.getBackOrders com.ibm.websphere.samples.pbw.war.BackOrderItem.getInventory 1
com.ibm.websphere.samples.pbw.war.BackOrderItem com.ibm.websphere.samples.pbw.war.BackOrderItem.getInventory 1
com.ibm.websphere.samples.pbw.war.BackOrderItem com.ibm.websphere.samples.pbw.war.BackOrderItem.setInventoryQuantity 1
com.ibm.websphere.samples.pbw.war.AdminServlet.getBackOrders com.ibm.websphere.samples.pbw.war.BackOrderItem.setInventoryQuantity 1
com.ibm.websphere.samples.pbw.jpa.OrderItem.OrderItem com.ibm.websphere.samples.pbw.jpa.Inventory.getName 1
com.ibm.websphere.samples.pbw.war.AdminServlet.getBackOrders com.ibm.websphere.samples.pbw.jpa.Inventory.getName 1
com.ibm.websphere.samples.pbw.war.ShoppingItem.getName com.ibm.websphere.samples.pbw.jpa.Inventory.getName 1
com.ibm.websphere.samples.pbw.jpa.Inventory com.ibm.websphere.samples.pbw.jpa.Inventory.getName 4
com.ibm.websphere.samples.pbw.jpa.Inventory.Inventory com.ibm.websphere.samples.pbw.jpa.Inventory.getName 1
com.ibm.websphere.samples.pbw.war.BackOrderItem com.ibm.websphere.samples.pbw.war.BackOrderItem.setName 1
com.ibm.websphere.samples.pbw.war.AdminServlet.getBackOrders com.ibm.websphere.samples.pbw.war.BackOrderItem.setName 1
com.ibm.websphere.samples.pbw.war.BackOrderItem com.ibm.websphere.samples.pbw.war.BackOrderItem.getStatus 1
com.ibm.websphere.samples.pbw.war.AdminServlet.getBackOrders com.ibm.websphere.samples.pbw.war.BackOrderItem.getStatus 1
com.ibm.websphere.samples.pbw.war.BackOrderItem com.ibm.websphere.samples.pbw.war.BackOrderItem.getSupplierOrderID 1
com.ibm.websphere.samples.pbw.war.AdminServlet.getBackOrders com.ibm.websphere.samples.pbw.war.BackOrderItem.getSupplierOrderID 1
com.ibm.websphere.samples.pbw.war.BackOrderItem com.ibm.websphere.samples.pbw.war.BackOrderItem.getLowDate 1
com.ibm.websphere.samples.pbw.war.AdminServlet.getBackOrders com.ibm.websphere.samples.pbw.war.BackOrderItem.getLowDate 1
com.ibm.websphere.samples.pbw.war.AdminServlet.getBackOrders com.ibm.websphere.samples.pbw.war.BackOrderItem.getOrderDate 1
com.ibm.websphere.samples.pbw.war.BackOrderItem com.ibm.websphere.samples.pbw.war.BackOrderItem.getOrderDate 1
com.ibm.websphere.samples.pbw.war.Populate.doPopulate com.ibm.websphere.samples.pbw.bean.CatalogMgr.addItem 2
com.ibm.websphere.samples.pbw.bean.CatalogMgr com.ibm.websphere.samples.pbw.bean.CatalogMgr.addItem 3
com.ibm.websphere.samples.pbw.war.ValidatePasswords com.ibm.websphere.samples.pbw.war.ValidatePasswords.validate 1
com.ibm.websphere.samples.pbw.war.ValidatorUtils com.ibm.websphere.samples.pbw.war.ValidatorUtils.addErrorMessage 2
com.ibm.websphere.samples.pbw.war.ValidatePasswords.validate com.ibm.websphere.samples.pbw.war.ValidatorUtils.addErrorMessage 1
com.ibm.websphere.samples.pbw.war.ValidatePasswords com.ibm.websphere.samples.pbw.war.ValidatorUtils 1
com.ibm.websphere.samples.pbw.war.ShoppingItem com.ibm.websphere.samples.pbw.war.ShoppingItem.setPrice 1
com.ibm.websphere.samples.pbw.jpa.Inventory com.ibm.websphere.samples.pbw.jpa.Inventory.setPrice 1
com.ibm.websphere.samples.pbw.war.ShoppingItem.setPrice com.ibm.websphere.samples.pbw.jpa.Inventory.setPrice 1
com.ibm.websphere.samples.pbw.war.ShoppingItem com.ibm.websphere.samples.pbw.war.ShoppingItem.setImgbytes 1
com.ibm.websphere.samples.pbw.bean.CatalogMgr.setItemImageBytes com.ibm.websphere.samples.pbw.jpa.Inventory.setImgbytes 4
com.ibm.websphere.samples.pbw.jpa.Inventory com.ibm.websphere.samples.pbw.jpa.Inventory.setImgbytes 5
com.ibm.websphere.samples.pbw.war.ShoppingItem.setImgbytes com.ibm.websphere.samples.pbw.jpa.Inventory.setImgbytes 1
com.ibm.websphere.samples.pbw.war.AccountServlet com.ibm.websphere.samples.pbw.war.AccountServlet.doPost 1
HttpServlet com.ibm.websphere.samples.pbw.war.AccountServlet 3
com.ibm.websphere.samples.pbw.utils.Util com.ibm.websphere.samples.pbw.utils.Util.validateString 1
com.ibm.websphere.samples.pbw.war.AccountServlet.doPost com.ibm.websphere.samples.pbw.utils.Util.validateString 1
com.ibm.websphere.samples.pbw.war.OrderInfo com.ibm.websphere.samples.pbw.utils.Util 4
com.ibm.websphere.samples.pbw.war.HelpBean com.ibm.websphere.samples.pbw.utils.Util 2
com.ibm.websphere.samples.pbw.war.Populate com.ibm.websphere.samples.pbw.utils.Util 2
com.ibm.websphere.samples.pbw.war.AccountBean com.ibm.websphere.samples.pbw.utils.Util 1
com.ibm.websphere.samples.pbw.bean.ResetDBBean com.ibm.websphere.samples.pbw.utils.Util 1
com.ibm.websphere.samples.pbw.war.AccountServlet com.ibm.websphere.samples.pbw.utils.Util 1
com.ibm.websphere.samples.pbw.war.ProductBean com.ibm.websphere.samples.pbw.utils.Util 2
com.ibm.websphere.samples.pbw.war.AccountBean.performAccountUpdate com.ibm.websphere.samples.pbw.jpa.Customer.getCustomerID 1
com.ibm.websphere.samples.pbw.jpa.Customer com.ibm.websphere.samples.pbw.jpa.Customer.getCustomerID 3
com.ibm.websphere.samples.pbw.war.AccountServlet.doPost com.ibm.websphere.samples.pbw.jpa.Customer.getCustomerID 1
com.ibm.websphere.samples.pbw.war.AccountBean.performCompleteCheckout com.ibm.websphere.samples.pbw.jpa.Customer.getCustomerID 1
com.ibm.websphere.samples.pbw.war.AccountBean com.ibm.websphere.samples.pbw.jpa.Customer 4
com.ibm.websphere.samples.pbw.bean.CustomerMgr com.ibm.websphere.samples.pbw.jpa.Customer 2
com.ibm.websphere.samples.pbw.war.AccountServlet com.ibm.websphere.samples.pbw.jpa.Customer 1
com.ibm.websphere.samples.pbw.utils.Util com.ibm.websphere.samples.pbw.utils.Util.setDebug 3
com.ibm.websphere.samples.pbw.war.AccountServlet.doPost com.ibm.websphere.samples.pbw.utils.Util.setDebug 1
com.ibm.websphere.samples.pbw.war.HelpBean.setDebug com.ibm.websphere.samples.pbw.utils.Util.setDebug 1
com.ibm.websphere.samples.pbw.utils.Util.debug com.ibm.websphere.samples.pbw.utils.Util.setDebug 1
Serializable com.ibm.websphere.samples.pbw.war.MailAction 3
com.ibm.websphere.samples.pbw.bean.ShoppingCartBean com.ibm.websphere.samples.pbw.bean.ShoppingCartBean.getSize 1
com.ibm.websphere.samples.pbw.bean.ShoppingCartBean.getSize com.ibm.websphere.samples.pbw.bean.ShoppingCartBean.getItems 1
com.ibm.websphere.samples.pbw.bean.ShoppingCartBean com.ibm.websphere.samples.pbw.bean.ShoppingCartBean.getItems 1
com.ibm.websphere.samples.pbw.bean.ShoppingCartBean.getSize com.ibm.websphere.samples.pbw.jpa.Inventory.setBackOrder 1
com.ibm.websphere.samples.pbw.war.ShoppingItem.setBackOrder com.ibm.websphere.samples.pbw.jpa.Inventory.setBackOrder 1
com.ibm.websphere.samples.pbw.jpa.Inventory com.ibm.websphere.samples.pbw.jpa.Inventory.setBackOrder 2
com.ibm.websphere.samples.pbw.bean.ShoppingCartBean.getSize com.ibm.websphere.samples.pbw.jpa.BackOrder.getQuantity 1
com.ibm.websphere.samples.pbw.bean.BackOrderMgr.createBackOrder com.ibm.websphere.samples.pbw.jpa.BackOrder.getQuantity 3
com.ibm.websphere.samples.pbw.jpa.BackOrder com.ibm.websphere.samples.pbw.jpa.BackOrder.getQuantity 6
com.ibm.websphere.samples.pbw.bean.BackOrderMgr.getBackOrderQuantity com.ibm.websphere.samples.pbw.jpa.BackOrder.getQuantity 1
com.ibm.websphere.samples.pbw.war.BackOrderItem.BackOrderItem com.ibm.websphere.samples.pbw.jpa.BackOrder.getQuantity 1
com.ibm.websphere.samples.pbw.war.BackOrderItem com.ibm.websphere.samples.pbw.jpa.BackOrder 1
com.ibm.websphere.samples.pbw.bean.ShoppingCartBean com.ibm.websphere.samples.pbw.jpa.BackOrder 1
com.ibm.websphere.samples.pbw.bean.BackOrderMgr com.ibm.websphere.samples.pbw.jpa.BackOrder 8
com.ibm.websphere.samples.pbw.bean.BackOrderMgr.createBackOrder com.ibm.websphere.samples.pbw.jpa.BackOrder.setQuantity 3
com.ibm.websphere.samples.pbw.jpa.BackOrder com.ibm.websphere.samples.pbw.jpa.BackOrder.setQuantity 5
com.ibm.websphere.samples.pbw.bean.BackOrderMgr.setBackOrderQuantity com.ibm.websphere.samples.pbw.jpa.BackOrder.setQuantity 1
com.ibm.websphere.samples.pbw.bean.ShoppingCartBean.getSize com.ibm.websphere.samples.pbw.jpa.BackOrder.setQuantity 1
com.ibm.websphere.samples.pbw.war.Populate com.ibm.websphere.samples.pbw.bean.SuppliersBean 2
Serializable com.ibm.websphere.samples.pbw.bean.SuppliersBean 3
EntityManager com.ibm.websphere.samples.pbw.bean.SuppliersBean 1
com.ibm.websphere.samples.pbw.war.AccountBean com.ibm.websphere.samples.pbw.war.AccountBean.performCompleteCheckout 1
Serializable com.ibm.websphere.samples.pbw.war.AccountBean 3
com.ibm.websphere.samples.pbw.war.OrderInfo com.ibm.websphere.samples.pbw.war.OrderInfo.getBillName 1
com.ibm.websphere.samples.pbw.war.AccountBean.performCompleteCheckout com.ibm.websphere.samples.pbw.war.OrderInfo.getBillName 1
com.ibm.websphere.samples.pbw.war.AccountBean com.ibm.websphere.samples.pbw.war.OrderInfo 2
Serializable com.ibm.websphere.samples.pbw.war.OrderInfo 3
com.ibm.websphere.samples.pbw.war.AccountBean.performCompleteCheckout com.ibm.websphere.samples.pbw.war.OrderInfo.getBillAddr2 1
com.ibm.websphere.samples.pbw.war.OrderInfo com.ibm.websphere.samples.pbw.war.OrderInfo.getBillAddr2 1
com.ibm.websphere.samples.pbw.war.OrderInfo com.ibm.websphere.samples.pbw.war.OrderInfo.getBillCity 1
com.ibm.websphere.samples.pbw.war.AccountBean.performCompleteCheckout com.ibm.websphere.samples.pbw.war.OrderInfo.getBillCity 1
com.ibm.websphere.samples.pbw.war.OrderInfo com.ibm.websphere.samples.pbw.war.OrderInfo.getBillState 1
com.ibm.websphere.samples.pbw.war.AccountBean.performCompleteCheckout com.ibm.websphere.samples.pbw.war.OrderInfo.getBillState 1
com.ibm.websphere.samples.pbw.war.OrderInfo com.ibm.websphere.samples.pbw.war.OrderInfo.getBillZip 1
com.ibm.websphere.samples.pbw.war.AccountBean.performCompleteCheckout com.ibm.websphere.samples.pbw.war.OrderInfo.getBillZip 1
com.ibm.websphere.samples.pbw.war.AccountBean.performCompleteCheckout com.ibm.websphere.samples.pbw.war.OrderInfo.getBillPhone 1
com.ibm.websphere.samples.pbw.war.OrderInfo com.ibm.websphere.samples.pbw.war.OrderInfo.getBillPhone 1
com.ibm.websphere.samples.pbw.war.AccountBean.performCompleteCheckout com.ibm.websphere.samples.pbw.war.OrderInfo.getShipName 1
com.ibm.websphere.samples.pbw.war.OrderInfo com.ibm.websphere.samples.pbw.war.OrderInfo.getShipName 1
com.ibm.websphere.samples.pbw.war.OrderInfo com.ibm.websphere.samples.pbw.war.OrderInfo.getShipAddr2 1
com.ibm.websphere.samples.pbw.war.AccountBean.performCompleteCheckout com.ibm.websphere.samples.pbw.war.OrderInfo.getShipAddr2 1
com.ibm.websphere.samples.pbw.war.AccountBean.performCompleteCheckout com.ibm.websphere.samples.pbw.war.OrderInfo.getShipCity 1
com.ibm.websphere.samples.pbw.war.OrderInfo com.ibm.websphere.samples.pbw.war.OrderInfo.getShipCity 1
com.ibm.websphere.samples.pbw.war.AccountBean.performCompleteCheckout com.ibm.websphere.samples.pbw.war.OrderInfo.getShipState 1
com.ibm.websphere.samples.pbw.war.OrderInfo com.ibm.websphere.samples.pbw.war.OrderInfo.getShipState 1
com.ibm.websphere.samples.pbw.war.AccountBean.performCompleteCheckout com.ibm.websphere.samples.pbw.war.OrderInfo.getShipZip 1
com.ibm.websphere.samples.pbw.war.OrderInfo com.ibm.websphere.samples.pbw.war.OrderInfo.getShipZip 1
com.ibm.websphere.samples.pbw.war.AccountBean.performCompleteCheckout com.ibm.websphere.samples.pbw.war.OrderInfo.getShipPhone 1
com.ibm.websphere.samples.pbw.war.OrderInfo com.ibm.websphere.samples.pbw.war.OrderInfo.getShipPhone 1
com.ibm.websphere.samples.pbw.war.OrderInfo com.ibm.websphere.samples.pbw.war.OrderInfo.getCardName 1
com.ibm.websphere.samples.pbw.war.AccountBean.performCompleteCheckout com.ibm.websphere.samples.pbw.war.OrderInfo.getCardName 1
com.ibm.websphere.samples.pbw.war.AccountBean.performCompleteCheckout com.ibm.websphere.samples.pbw.war.OrderInfo.getCardNum 1
com.ibm.websphere.samples.pbw.war.OrderInfo com.ibm.websphere.samples.pbw.war.OrderInfo.getCardNum 1
com.ibm.websphere.samples.pbw.war.AccountBean.performCompleteCheckout com.ibm.websphere.samples.pbw.war.OrderInfo.getCardExpMonth 1
com.ibm.websphere.samples.pbw.war.OrderInfo com.ibm.websphere.samples.pbw.war.OrderInfo.getCardExpMonth 1
